,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,총추정광량,rate_match
2021-06-11,55.19399972,113.3378667,840.264,3.966730264,284.2467161,0.32812
2021-06-12,57.68293276,112.4854667,847.636,3.947279339,284.3106608,0.35294
2021-06-13,58.53213334,112.2849334,838.8906667,3.956975379,284.3416018,0.43478
2021-06-14,55.27266668,111.3245334,876.92,4.033759088,284.0899483,0.2
2021-06-15,56.82746637,111.6740667,827.3446667,4.034027372,284.3539782,0.48485
2021-06-16,54.98093317,111.8094666,824.5966667,4.089059827,234.1845887,0.2483
2021-06-17,53.81799985,111.9973333,826.8453333,4.143625078,216.1517334,0.30518
2021-06-18,53.78159992,114.8258666,859.8933333,4.196628927,216.1189589,0.27557
2021-06-19,55.03606658,111.4933333,833.2533333,4.256532477,216.5112926,0.2455
2021-06-20,55.78893322,110.4226666,844.3806667,4.406148546,216.0983905,0.29041
2021-06-21,56.08199978,110.6912,842.5653333,4.590009528,215.8646121,0.1558
2021-06-22,53.87133292,113.0207333,842.4813333,4.471743971,215.92734,0.20969
2021-06-23,52.69626657,115.0586665,847.1826667,3.663406231,216.0702987,0.17189
2021-06-24,53.06746648,115.4321334,852.006,3.909307099,216.0885395,0.26911
2021-06-25,54.2453332,116.1424001,876.5506667,3.848591656,216.1422216,0.24192
2021-06-26,54.07139995,118.0451333,873.0913333,3.864683059,216.1331844,0.07177
2021-06-27,53.47453305,116.3953334,850.1333333,3.892427653,216.0699922,0
2021-06-28,53.85773319,115.8111999,852.8706667,4.043750735,216.1472231,0.24246
2021-06-29,54.30919987,117.0266667,862.2653333,3.718149708,215.9659428,0.06752
2021-06-04,57.47306667,100.8587999,1144.582667,3.102698066,284.224026,1.14286
2021-06-05,61.57519977,99.57893342,1166.757333,3.03817104,284.1683322,0.46667
2021-06-06,52.01459977,108.5784666,1144.954667,3.154530123,284.3106608,0.81818
2021-06-07,51.18946653,110.5336001,1190.205333,3.190072493,284.3457273,0.25
2021-06-08,53.33786654,109.6762667,1214.444,3.151473681,284.2714689,0.26
2021-06-09,51.60439988,110.1057334,1199.28,3.200713824,284.2529043,0.33333
2021-06-10,51.59213304,110.0820667,1216.893333,3.19990646,284.2405279,0.44048
2021-06-11,54.45853311,113.9433333,1159.348,3.173581464,284.2157751,0.2562
2021-06-12,56.92833306,113.0865333,1177.051333,3.142497076,284.3292254,0.26974
2021-06-13,57.70426663,112.9944001,1170.624,3.143265633,284.3189117,0.44041
2021-06-14,54.0988046,119.9951766,1252.305561,3.208480907,236.2551623,0.28058
2021-06-15,56.04119986,112.9849334,1161.118667,3.196045928,284.2281515,0.42135
2021-06-16,54.2787998,112.8556,1148.769333,3.228079146,235.2993726,0.20751
2021-06-17,53.18746649,112.9476,1154.694667,3.289983318,216.0156021,0.31424
2021-06-18,53.45519986,115.8536,1199.724667,3.377196567,215.9837073,0.25903
2021-06-19,54.35973293,112.8793334,1166.894667,3.491829035,216.031223,0.16914
2021-06-20,55.07346635,111.8064,1186.441333,3.716310257,216.1250314,0.13706
2021-06-21,55.40099985,111.9374,1184.958,3.985927216,216.0886165,0.12872
2021-06-22,53.37906636,114.5582666,1180.409333,1.900788082,216.1540295,0.16084
2021-06-23,52.23699986,116.4007334,1187.117333,1.771972053,216.1700823,0.16468
2021-06-24,52.61933318,115.9748,1198.482667,3.253171655,216.1169859,0.09264
2021-06-25,53.82266652,117.0212,1232.309333,3.287718457,216.0109299,0.19411
2021-06-26,53.78513296,118.8739998,1230.622667,3.445674922,215.9240543,0.1932
2021-06-27,53.0102666,116.6007333,1200.156667,3.71662936,215.945346,0.04009
2021-06-28,53.52199992,116.9457334,1202.833333,3.797615039,216.0334105,0.09816
2021-06-29,54.49546651,117.7338668,1218.205333,0.984619957,216.0301589,0.02331
2021-06-04,59.54039982,89.20146662,927.812,3.027397717,284.34779,0.25
2021-06-05,63.74799983,83.96626667,948.7,2.981942256,284.2673434,0
2021-06-06,54.12573324,99.2724,951.516,3.128632176,284.1477049,0.3
2021-06-07,52.43446655,103.0810667,989.0213333,3.174138242,284.2879707,0.15385
2021-06-08,54.20213321,106.0534667,1006.314667,3.137374733,284.3539782,0.26667
2021-06-09,51.65719978,105.8934665,998.1093333,3.19305949,284.2116496,0.52632
2021-06-10,51.75606647,109.9732,1006.950667,3.194903409,284.1353285,0.34483
2021-06-11,54.4150665,113.8453333,944.7413333,3.17669934,284.3663546,0.05128
2021-06-12,56.86426654,113.0814666,954.768,3.144268702,284.2590925,0.14634
2021-06-13,57.76586633,112.5789333,948.2506667,3.14226193,284.2590925,0.42553
2021-06-14,55.61986613,111.4425332,981.804,3.20456617,284.0961365,0.28358
2021-06-15,57.64493285,111.2922667,933.8773333,3.199018176,284.3436645,1.12791
2021-06-16,56.34479991,110.4814667,929.5053333,3.231775706,284.2673434,0.21858
2021-06-17,55.16999991,110.5603333,926.2186667,3.268574691,265.7768559,0.39013
2021-06-18,54.88439982,113.2718667,961.93,3.301109409,243.2405336,0.25806
2021-06-19,57.69213316,109.6306666,934.9293333,3.33234235,243.2609519,0.35897
2021-06-20,58.99293309,108.8614667,944.4826667,3.414666652,243.4740323,0.25094
2021-06-21,59.27999981,108.7143333,941.994,3.561912015,243.3250709,0.0905
2021-06-22,56.84293311,110.4383334,944.9626667,3.806328934,243.4317913,0.29737
2021-06-23,55.42559981,111.7732,951.2726667,3.524584132,243.2975847,0.26972
2021-06-24,55.7906665,112.1205333,956.3186667,3.110575872,243.5355281,0.09992
2021-06-25,56.84786681,113.7322,979.252,3.148868585,243.4669945,0.22824
2021-06-26,56.42399979,115.1234001,978.706,3.233150178,243.4210219,0.11809
2021-06-27,55.97079973,115.0994,950.968,3.330312328,243.4940525,0.21845
2021-06-28,56.19013349,115.6626666,952.968,3.491983826,243.3842707,0.0365
2021-06-29,56.23333311,116.6564665,965.3693333,3.83878921,243.551455,0.17386
2021-06-04,53.73226652,93.18586672,879.4933333,3.108066431,284.3354136,0.33333
2021-06-05,56.70806654,89.18700004,895.256,3.058075727,284.316849,0.25
2021-06-06,49.7949998,103.1375999,890.3513333,3.137958053,284.3127235,0.35
2021-06-07,49.43546649,106.1826666,927.8853333,3.166428315,284.3189117,0.2963
2021-06-08,50.26079982,109.4454666,941.7046667,3.142022452,284.1250148,0.37143
2021-06-09,47.9752665,109.664,931.526,3.168758145,284.2920962,0.20833
2021-06-10,48.38333312,112.0055999,939.96,3.165071693,284.2900335,0.34483
2021-06-11,50.19206639,120.9017333,888.7633333,3.145914655,284.3766683,0.29487
2021-06-12,52.10626652,119.2358667,901.664,3.118461573,284.316849,0.32673
2021-06-13,53.23759969,117.1548,894.2426667,3.108995706,284.2384651,0.46269
2021-06-14,50.97473309,114.0329333,922.506,3.134879659,284.2116496,0.36735
2021-06-15,51.45273333,115.978,880.344,3.104779276,284.2879707,0.45896
2021-06-16,50.62599984,115.1533999,865.26,3.105957649,234.8639888,0.29412
2021-06-17,49.48199995,114.8448667,868.2713333,3.114947905,216.1696385,0.29249
2021-06-18,50.29159974,119.3220665,905.3866667,3.113913026,216.0780883,0.22783
2021-06-19,50.47493319,115.0575999,876.3213333,3.119597188,215.9583041,0.31382
2021-06-20,50.37826661,113.9629333,891.1013333,3.167992522,215.9787548,0.25024
2021-06-21,50.4683998,114.4960001,888.0226667,3.254639655,216.1108393,0.26005
2021-06-22,49.64506649,116.1177333,881.324,3.402628111,216.1169279,0.09567
2021-06-23,49.49239985,117.0390667,886.836,3.632965514,215.9536369,0.11642
2021-06-24,49.67226641,116.9271333,892.7773333,3.66294149,216.1168703,0.05312
2021-06-25,50.87159985,118.8853333,923.6653333,2.868678685,216.1380957,0.16581
2021-06-26,50.71553312,122.7551999,917.5293333,3.084588587,216.1410735,0.04167
2021-06-27,51.22437653,133.894832,991.5218698,2.865757717,0,0.07654
2021-06-28,52.39069737,133.3531455,959.3671078,2.903892156,190.5657081,0.06467
2021-06-29,51.22186648,123.3205333,907.1573333,3.081850906,216.0022221,0.08893
2021-06-04,57.51566618,94.00773326,954.83,1.424059427,284.3457273,0.25
2021-06-05,61.55426638,89.45946657,968.496,1.542924302,284.3622291,0.45
2021-06-06,52.57639973,104.4972001,970.1293333,1.727546245,284.3457273,0.27586
2021-06-07,51.40093319,110.2570001,1007.63,1.816505137,284.3085981,0.35135
2021-06-08,52.84453303,110.4717334,1017.075333,1.773953504,284.3746055,0.22
2021-06-09,49.85386655,110.7281333,1008.861333,1.806146107,284.3395391,0.34426
2021-06-10,50.54706646,110.7154,1021.547333,1.759098812,284.4612403,0.28049
2021-06-11,52.57866632,116.5289333,964.204,1.592971091,284.3003471,0.47619
2021-06-12,54.87986657,115.8627334,971.176,1.283002775,284.1208893,0.41935
2021-06-13,55.73180009,114.7748,960.5746667,0.908623802,284.2199005,0.30909
2021-06-14,52.68453321,113.6626667,994.9813333,0.526741991,284.3890447,0.41667
2021-06-15,53.84406658,114.4349999,943.8833333,0.104784027,284.3911074,0.26961
2021-06-16,52.14866647,114.3394666,934.6533333,0,254.1089334,0.32046
2021-06-17,51.05386653,114.5171999,935.2733333,0,243.2889945,0.31871
2021-06-18,51.39786649,117.8066665,971.3013333,0,243.4648609,0.33925
2021-06-19,52.22453315,114.1992,940.4853333,0,243.3908697,0.14238
2021-06-20,52.59546635,113.6221333,951.3973333,0,243.4151593,0.35217
2021-06-21,52.83226639,113.898,951.564,0,243.2888315,0.13773
2021-06-22,50.95493315,116.1649333,947.0746667,0,243.462922,0.05181
2021-06-23,50.3708,116.6668,946.8666667,0,243.5019313,0.24989
2021-06-24,50.64933327,116.9616667,952.4946667,0,243.4032399,0.10283
2021-06-25,51.67466662,118.8841333,978.1,0,243.3641792,0.16602
2021-06-26,52.2769331,122.1471998,970.1186667,0,243.1781358,-0.02647
2021-06-27,52.2759998,118.7171999,944.09,0,243.3864709,-0.10389
2021-06-28,52.86033308,118.1864668,943.552,0,243.3885134,-0.1236
2021-06-29,53.95719983,116.8668,951.168,0,243.452706,-0.25692
2021-06-19,48.92573306,137.2772001,1243.781333,1.111584539,344.825676,2
2021-06-20,49.67906653,136.3281333,1257.801333,1.115877136,344.6033827,2.33333
2021-06-21,49.75539974,135.8128005,1241.59,1.108631381,344.5137957,0.8
2021-06-22,49.26893338,135.6724001,1213.368,1.111284036,344.5553151,0.5
2021-06-23,49.30933326,139.0956666,1330.108667,1.097258392,344.6602906,0.59259
2021-06-24,49.28113324,142.7136668,1210.789333,1.063805402,344.6949372,0.46512
2021-06-25,49.59426647,146.1033332,1122.394667,0.93456551,498.6236141,0.30159
2021-06-26,49.13879983,151.4841998,1074.388667,0.898305353,696.4150803,0.30488
2021-06-27,49.15886645,152.135,1107.442,0.708161627,696.3122472,0.23364
2021-06-28,49.42026652,152.7589332,1184.994667,0.550609273,696.157712,0.31061
2021-06-29,49.31893329,153.2276,1338.669333,0.501971963,696.163228,0.24277
2021-06-30,49.59559986,153.7002663,1441.134667,0.352439156,696.0777976,0.30698
2021-07-01,49.64106664,155.6019999,1205.064,0.353546518,696.2959063,0.24911
2021-07-02,49.79713314,155.0512666,1205.239333,0.184548751,696.3974291,0.18234
2021-07-03,50.0263999,155.0321334,1164.621333,0.064353085,696.1954999,0.10361
2021-07-04,48.84493294,155.2762,1139.74,0.06535838,696.139664,0.06769
2021-07-05,47.72880019,155.3032001,1208.901333,0.066494253,696.0382437,-0.0184
2021-07-06,48.16759984,155.3429334,1239.377333,0.052312934,695.9916303,0.03542
2021-07-07,48.50799962,155.3172002,1628.656667,0.040475209,696.2823147,0.02817
2021-07-08,48.71799956,155.7393335,1461,0.030812296,696.1885275,-0.00783
2021-07-09,49.46939944,154.8941333,1202.998,0.016172521,696.1590507,0.05523
2021-07-10,49.86626638,154.2336,1238.867333,0.009561414,695.9688751,0.05047
2021-07-11,49.43293331,154.2901335,1188.046667,0.007612409,696.2344215,0.02669
2021-07-12,49.28686665,153.8249335,1152.826667,0.004769873,696.3683491,0.0312
2021-07-13,50.93453316,153.5176001,1196.432,0.001235092,696.1182475,0.01849
2021-07-14,51.16420012,153.8007999,1397.438667,0.000116324,696.218388,0.0132
2021-07-15,51.17013318,154.2311333,1190.412667,0,696.2861977,0.0342
2021-07-16,51.22280001,153.1625332,1211.367333,0,696.2635451,0.02677
2021-07-17,50.02973317,152.6540667,1541.620667,0,696.1262054,0.01534
2021-07-18,49.24559951,153.8138666,1182.834667,0,696.0997439,0.04532
2021-07-19,49.81666659,153.9090666,1205.505333,0,696.2344215,0.01445
2021-07-20,50.61933305,153.867733,1393.876,0,696.3719377,-0.02707
2021-07-21,50.61079983,153.3089334,1329.489333,0,696.2988475,0.01903
2021-07-22,50.79959967,152.4177336,1206.074667,0,696.4429393,0.03448
2021-07-23,51.56706675,152.9648003,1309.504667,0,696.3257363,0.01528
2021-07-24,51.51279984,153.6250002,1169.712667,0,696.209739,0.01915
2021-07-25,52.01359978,154.0222668,1136.62,0,695.8004431,-0.00671
2021-09-02,49.60499982,145.6119997,950.024,3.401873733,344.4520409,1.33333
2021-09-03,50.09106612,146.8945331,934.3493333,3.385944707,344.564996,-0.85714
2021-09-04,50.4347999,145.4229334,894.544,3.381064854,344.6439307,13
2021-09-05,50.40999985,145.3846674,889.9173333,3.383753864,344.6499513,0.14286
2021-09-06,50.51346619,146.4610661,905.2546667,3.391343759,344.6696287,0.125
2021-09-07,49.94026663,151.4930664,950.008,3.413526337,344.7033536,0
2021-09-08,50.04059995,154.6983329,946.796,3.41573973,344.5577165,-0.88889
2021-09-09,50.23646645,156.381533,967.4013333,3.402225686,344.7360436,20.5
2021-09-10,50.40146633,156.7842666,1094.365333,3.36792174,344.7336697,1.67442
2021-09-11,51.13919974,157.6406674,909.1813333,3.322572032,344.5871308,-0.03478
2021-09-12,51.77246649,157.9802663,886.462,3.271053152,344.541789,0.42342
2021-09-13,52.24033315,158.7476004,875.6153333,3.22308876,344.6928683,1.29747
2021-09-14,49.54299987,151.7045337,974.91,3.128781721,320.1079169,0.27548
2021-09-15,49.7275999,155.4127997,882.998,3.182115768,344.4827633,0.14039
2021-09-16,49.71679989,156.6800669,902.96,3.071520944,344.5266409,0.50379
2021-09-17,49.81219975,158.0846007,885.41,2.899631609,344.4293657,0.43073
2021-09-18,49.29599981,156.3777337,862.9193333,2.712068215,344.6122977,0.33891
2021-09-19,50.60666662,159.7343994,893.3993333,2.651239233,344.5800881,0.39645
2021-09-20,50.71739978,159.510667,855.7453333,2.595805497,344.6066603,0.01083
2021-09-21,50.85106675,160.5297334,848.1666667,2.633494562,344.5062125,0.00466
2021-09-22,50.58559978,160.3526669,875.974,1.320961341,344.4475083,0.02133
2021-09-23,49.8525333,160.0899333,917.8113333,0.018219878,344.5775655,0.01725
2021-09-24,49.71659978,160.5513998,931.1453333,0,344.5741406,0.02276
2021-09-25,49.29713286,160.1533329,920.68,0,344.5655172,0.02225
2021-09-26,49.7337334,156.5639998,937.0373333,0,344.6465685,0.01152
2021-09-27,49.66073292,152.335733,1039.934667,0,344.563061,0.05401
2021-09-28,49.32493337,151.6785338,1077.717333,1.733228437,344.6904149,0.00721
2021-09-29,48.83506651,159.2622668,991.3533333,3.622500972,344.6446321,0.00596
2021-09-30,48.26759973,160.8359997,1003.698667,3.598588372,343.9786409,0.01225
2021-10-01,48.28386634,161.1709336,996.4666667,3.356542975,344.5785185,0.06284
2021-10-02,48.25919978,161.0445334,978.3653333,3.035242333,344.6866891,0.04187
2021-10-03,48.23379979,159.9743998,926.952,2.742703494,344.5916855,0.01163
2021-10-04,48.58733329,161.1030667,915.984,2.762227729,344.8379417,0.01045
2021-09-03,50.0976,127.0157989,843.4633333,3.097729114,344.622532,0.42857
2021-09-04,50.52493308,116.4618664,812.2033333,3.108633274,344.4651879,0.2
2021-09-05,50.74199958,115.2167998,812.3293333,3.109527173,344.5219277,0.25
2021-09-06,50.82826668,119.0643999,830.2053333,3.112675489,344.6491515,0.26667
2021-09-07,50.09719962,132.8090664,874.6373333,3.120349346,344.5024615,0.26316
2021-09-08,50.13553319,137.783333,875.07,3.120822278,344.6847535,0.29167
2021-09-09,50.34266651,138.6716668,905.9286667,3.116417422,344.6629786,0.32258
2021-09-10,50.33853319,139.4861332,1038.390667,3.111913826,344.6251513,0.43902
2021-09-11,50.97586673,141.5790665,876.7373333,3.104064989,344.5222141,0.18644
2021-09-12,51.30666634,140.3545328,858.504,3.08903142,344.5956053,0.22857
2021-09-13,51.75120002,143.2156002,874.216,3.079156871,344.6884851,0.39535
2021-09-14,50.96273309,137.5493998,987.9453333,3.074302166,341.5870867,0.325
2021-09-15,49.03666643,139.9575332,810.538,3.074147413,344.7523841,0.24528
2021-09-16,49.02333319,142.9806668,835.04,3.055275458,344.6214387,0.28788
2021-09-17,49.25586632,145.1859999,796.046,3.020271615,344.6635673,0.30196
2021-09-18,49.588933,146.1527333,804.7226667,2.969534318,344.5248845,0.28313
2021-09-19,49.99173344,148.0522669,826.624,2.898335907,344.5933737,0.26761
2021-09-20,50.30826626,147.2526666,804.26,2.798359248,344.4925221,0.22222
2021-09-21,50.34856681,150.1693499,813.6816667,2.687644171,344.6999864,0.19697
2021-09-22,49.8566665,151.2366667,830.4313333,2.568525463,344.4796332,0.25316
2021-09-23,49.0439997,151.3041333,843.3093333,2.465580402,344.6953003,0.27374
2021-09-24,48.78239984,152.7752001,864.716,2.351608167,344.6292829,0.21967
2021-09-25,48.54693325,153.8640665,850.928,2.250260551,344.4372696,0.09103
2021-09-26,48.45813297,154.4774668,857.5806667,2.185479429,344.3307883,0.10727
2021-09-27,48.43346654,155.4654666,896.3386667,2.150084002,344.7163634,0.04575
2021-09-28,48.24079965,156.5366667,919.5026667,2.630227055,344.6274791,0.04272
2021-09-29,47.93919986,158.5173334,919.116,2.746536558,344.6273338,0.18509
2021-09-30,47.42033317,158.8330667,925.194,2.414769912,344.6592541,0.13703
2021-10-01,47.3887334,159.3563333,909.642,2.216522051,344.6223871,0.11941
2021-10-02,47.34473329,159.5937334,880.8953333,2.107580458,344.5578779,0.03992
2021-10-03,47.66303981,159.4466399,859.1658667,2.054209645,344.7387959,0.03084
2021-10-04,47.6841331,159.3477334,860.7573333,2.043511296,344.6752974,0.01923
2021-10-05,48.1382665,160.1729334,830.6666667,2.087715607,344.5903219,0.00809
2021-10-06,47.95159974,160.5397335,844.0906667,2.191998364,344.6510035,0.04367
2021-10-07,47.18799976,160.3488001,881.112,1.906633296,344.6517293,0.02847
2021-10-08,46.65386621,160.489067,918.464,0.643858204,344.8377461,0.00775
2021-10-09,46.71866651,159.8529333,871.388,0.033958782,344.628262,0.01511
2021-10-10,46.98279982,160.2086332,874.8433333,0,344.5259972,-0.00054
2021-10-11,45.89699965,156.8929667,885.6713333,0,344.6326427,0.00271
2021-10-12,45.23306658,155.5344,897.3086667,0,344.4897719,-0.12176
2021-10-13,45.62893306,149.9312667,928.6946667,0,344.6592787,-0.19059
2021-10-14,46.01639991,146.8025999,949.658,0,344.4076417,-0.13749
2022-01-27,49.2799999,116.11952,1540.281333,1.332754568,358.8045651,0
2022-01-28,48.94679978,114.5369332,1522.208,1.34206655,358.8353587,3
2022-01-29,48.64119978,112.5464,1508.281333,1.352599009,358.7324028,0.5
2022-01-30,48.59799979,113.2372001,1504.404,1.363252566,358.7492257,0.16667
2022-01-31,48.60173316,111.1789333,1512.788,1.379364359,358.6465097,-0.14286
2022-02-01,48.67439979,112.7086666,1520.017333,1.392642086,358.7866089,0.66667
2022-02-02,48.92953319,110.9324666,1513.240667,1.408977614,358.7192928,0
2022-02-03,48.56146635,110.5950666,1508.892,1.391053876,358.7406019,0
2022-02-04,48.60373309,109.7094666,1506.742667,0.642930638,358.7646696,0.4
2022-02-05,48.69899983,109.5354,1496.396,0.105324127,358.7394669,0.35714
2022-02-06,48.98173319,110.5866667,1499.072,0.104305421,358.8001107,0.57895
2022-02-07,49.27461314,114.6351523,1522.343333,0.844912574,358.7335509,0.26667
2022-02-08,48.90999982,118.2725335,1507.104667,1.358080911,358.6706624,0.39474
2022-02-09,49.35346643,121.5547497,1517.4392,1.364959837,358.7691809,0.30189
2022-02-10,48.81666654,125.9056932,1539.612,1.367491128,358.7160963,0.3913
2022-02-11,49.24006641,126.4699333,1498.418667,1.303385344,358.8198929,0.41667
2022-02-12,48.98359983,130.8435999,1502.222667,0.4723624,358.779138,0.36765
2022-02-13,49.01986649,136.6846667,1471.326667,0.104473187,358.8131651,0.2957
2022-02-14,49.06886653,139.3524776,1490.236667,0.577358094,358.8371943,0.3112
2022-02-15,47.93746652,137.6404002,1442.558,1.405243794,358.7409081,0.20253
2022-02-16,47.56186648,136.8233333,1434.748667,1.350273617,358.7679669,0.18421
2022-02-17,46.32199971,140.806304,1442.272,1.274671379,358.6634245,0.17778
2022-02-18,47.60973322,145.245702,1429.747467,1.241966035,358.740256,0.07358
2022-02-19,48.33386636,128.9834662,1492.090667,1.298476168,356.0821212,0.35149
2022-02-20,47.89799971,128.767,1426.629333,1.296689054,358.8799065,0.27178
2022-02-21,47.71886645,144.8623128,1402.192667,1.254082846,358.6282341,0.21779
2022-02-22,47.34206642,150.2097468,1390.118,1.159318537,358.7353629,0.07389
2022-02-23,46.38413308,153.7057336,1384.113333,1.113296985,358.6974787,0.10321
2022-02-24,47.23973319,154.5329566,1380.3624,1.158719251,358.7656889,0.11198
2022-02-25,47.64086648,156.3203732,1397.568667,1.029353483,358.6626428,0.12237
2022-02-26,48.02779982,157.4708288,1401.019067,0.883395521,358.6867073,0.09654
2022-02-27,47.20466646,157.6029951,1396.159333,0.72011327,358.6687968,0.03884
2022-02-28,47.03113317,156.8992399,1441.523733,0.713747053,358.8348803,0.04686
2022-03-01,47.86479984,156.8597329,1458.709333,1.194096467,358.6636752,0.12571
2022-03-02,46.61306649,156.2723332,1454.809333,1.003483476,358.7812303,0.06895
2022-01-27,45.20026639,149.3578668,979.0066667,1.457840926,358.6473199,1
2022-01-28,45.04159985,148.9255009,959.8613333,1.457489383,358.7406434,0.25
2022-01-29,44.83653315,147.8447826,944.7413333,1.462933175,358.750426,0.8
2022-01-30,44.98613316,146.006805,939.9893333,1.473307096,358.7710953,0.55556
2022-01-31,44.98159989,146.8613598,943.7666667,0.76236055,358.6423768,0.5
2022-02-01,44.95573322,146.756514,948.8586667,0,358.7349495,0.19048
2022-02-02,45.14373314,146.5414664,939.6173333,0,358.7746923,0.68
2022-02-03,44.81093322,146.4022668,930.9213333,0,358.8289524,0.33333
2022-02-04,44.93019988,142.6428412,926.0693333,0,358.7029585,0.25
2022-02-05,44.8940664,135.8973107,920.0346667,0,358.7905297,0.27143
2022-02-06,45.20699976,133.1124941,922.3426667,0,358.7615223,0.31461
2022-02-07,45.46346647,140.9685426,937.9454667,0.926606523,358.7450653,0.33333
2022-02-08,45.03133313,151.0045064,907.1953333,0.988747149,358.7299317,0.32051
2022-02-09,45.53594644,152.6045091,913.452,0.543159679,358.695066,0.41748
2022-02-10,44.60026654,155.0019999,922.67,1.60416526,358.8504659,0.39041
2022-02-11,45.18466653,156.0893093,878.1290667,1.512721511,358.7977277,0.37192
2022-02-12,44.5945332,156.3129227,892.8702667,1.206524549,358.7437069,0.39318
2022-02-13,44.43806649,156.7285282,889.3032667,0.14225186,358.8110802,0.24871
2022-02-14,44.83631981,157.2065627,906.8673333,0.551546016,358.7769181,0.11249
2022-02-15,43.92826653,156.2882838,896.1326667,1.392372426,358.6549944,0.05937
2022-02-16,43.38479986,156.8897841,918.8573333,1.253349587,358.8133367,0.0613
2022-02-17,42.69133312,156.5072261,931.1626667,1.265339872,358.8741938,0.25165
2022-02-18,43.59339976,155.8172798,931.4966667,1.232010059,358.8446384,0.16348
2022-02-19,43.5610663,157.4229326,904.2386667,1.280940989,354.5619511,0.21473
2022-02-20,43.54724425,154.2247555,905.9511111,1.155998474,358.7849063,0.17677
2022-02-21,43.67279981,152.5892668,918.6266667,1.107506864,358.6957395,0.2719
2022-02-22,43.05086665,155.0386668,952.1653333,0.956121903,358.8789264,0.14958
2022-02-23,42.46159975,155.9249768,949.2173333,1.059712588,358.7545947,0.10491
2022-02-24,43.14253308,156.8418668,971.8893333,1.308148218,358.8060627,0.08243
2022-02-25,43.18599976,156.8325334,932.3,1.053403518,358.6869148,0.08296
2022-02-26,43.72653322,156.9738665,920.776,0.90725201,358.6467312,0.01088
2022-02-27,43.22579988,156.2,905.952,0.869154481,358.8315877,-0.0766
2022-02-28,42.94046652,156.5774269,928.4833333,0.990529379,358.7998135,0.10538
2022-01-27,40.20061781,138.825837,837.3653333,1.658016321,270.5730774,0
2022-01-28,39.50413319,141.4590665,824.7573333,1.656291908,353.8566545,0.5
2022-01-29,39.80766653,138.8790001,809.8553333,1.660508621,353.7001659,0.5
2022-01-30,39.55413316,137.8446667,806.5106667,1.66806464,353.7680867,-0.11111
2022-01-31,40.19186652,135.10404,810.7053333,1.681363215,353.9034857,0.375
2022-02-01,39.96733314,138.2802399,815.9986667,1.693837197,353.9876531,0.45455
2022-02-02,40.05959984,137.4949202,809.304,1.708538181,353.8889531,0.125
2022-02-03,39.55479986,137.2741333,802.0133333,1.720502313,353.82488,0.38889
2022-02-04,39.59733308,137.1288005,795.46,1.726069982,353.8567821,0.52
2022-02-05,39.43546653,137.6115998,782.8733333,1.489330064,353.7023134,0.18421
2022-02-06,39.72093323,138.1933331,781.672,0.53580246,353.9318873,0.35556
2022-02-07,40.10839984,138.4414935,797.756,1.06501729,353.936077,0.45902
2022-02-08,39.84279985,140.3358533,784.756,1.767988856,353.8341732,0.32584
2022-02-09,40.48413309,144.3483997,789.6173333,1.748769565,353.8508405,0.27966
2022-02-10,39.89159982,146.5267903,800.6634667,1.714871052,353.8754616,0.35099
2022-02-11,40.11433312,146.2884534,789.8088667,1.664962145,353.6767641,0.39216
2022-02-12,40.15826646,147.9621466,799.508,1.589970555,353.9769253,0.30282
2022-02-13,40.27746646,149.4320935,791.348,1.487926793,353.9449125,0.30541
2022-02-14,41.08659983,148.9648801,797.2170667,1.475347613,353.9273733,0.2588
2022-02-15,38.98139984,142.5610397,797.636,1.553588537,353.6606915,0.19243
2022-02-16,38.03306657,138.2245788,799.2,1.41433782,353.88583,0.27172
2022-02-17,37.64226661,139.7328265,813.6504,1.274621303,353.9527563,0.36334
2022-02-18,39.18079985,137.3736666,820.3386667,1.363131467,353.9037673,0.07399
2022-02-19,39.63639973,140.7830664,812.1546667,1.55426991,351.8071031,0.10444
2022-02-20,38.81719979,133.9795335,826.3326667,1.42958289,353.8508439,0.01811
2022-02-21,39.09426653,137.1428001,825.8258584,1.300630968,353.7799765,0.08827
2022-02-22,38.98106639,135.9714669,830.6653333,1.193231057,353.8358975,0.13136
2022-02-23,38.30513317,134.188733,836.766,1.214707925,353.773112,0.02568
2022-02-24,38.76406657,135.7448,842.3773333,1.302550721,353.6691211,0.08764
2022-02-25,39.52306658,141.9378002,848.568,1.189263054,353.6635722,0.05324
2022-02-26,40.23533315,144.1886,820.574,1.126917456,353.761775,0.01913
2022-02-27,39.63919985,138.4390667,812.216,1.106261332,353.9659613,0.0706
2022-02-28,39.69273309,142.6708667,842.662,1.161604609,353.8311097,0.01962
2022-03-01,40.32613316,147.1900665,839.3786667,1.247617297,353.9229032,-0.05485
2022-03-02,39.56866642,139.1214,827.3966667,1.188848535,353.8703276,0.09485
2022-03-03,39.46202918,140.8476436,890.3800299,1.187332981,353.8145366,-0.10364
2022-03-04,41.24297058,146.3132362,865.0749034,1.222576532,353.8168859,0.05737
2022-03-05,40.37319983,146.8811332,843.774,1.323172129,353.9215381,0.01962
2022-03-06,39.80093316,144.5402128,842.7933333,1.440574446,353.8694829,-0.01924
2022-02-05,46.22956821,65.02084293,921.856,5.993360213,671.6520697,1.5
2022-02-06,46.60870762,64.88910523,913.9373333,5.988051364,671.7478133,1
